"","date","search","search_adj"
"3736",2018-09-26,66,58.8951841359773
"3737",2018-09-29,39,34.8016997167139
"3738",2019-09-30,51,60.259926825436
"3739",2019-09-27,35,41.3548517429463
"3740",2019-09-29,28,33.083881394357
"3741",2019-09-26,27,31.9023142017014
"3742",2019-09-25,51,60.259926825436
"3743",2019-09-24,57,67.3493299813697
"3744",2019-09-28,50,59.0783596327804
"3745",2004-01-22,0,0
"3746",2004-01-28,0,0
"3747",2004-01-27,0,0
"3748",2004-01-25,0,0
"3749",2004-01-23,0,0
"3750",2004-01-26,40,429.464788732394
"3751",2004-01-24,0,0
"3752",2006-01-25,0,0
"3753",2006-01-23,0,0
"3754",2006-01-24,0,0
"3755",2006-01-27,38,71.6910041463854
"3756",2006-01-22,0,0
"3757",2006-01-26,36,67.9177934018388
"3758",2006-01-28,55,103.763295475032
"3759",2007-01-25,27,91.6727417084702
"3760",2007-01-26,0,0
"3761",2007-01-24,0,0
"3762",2007-01-23,53,179.950196686997
"3763",2007-01-22,41,139.206755927677
"3764",2007-01-28,0,0
"3765",2007-01-27,0,0
"3766",2008-01-25,27,41.1689839572193
"3767",2008-01-22,0,0
"3768",2008-01-26,0,0
"3769",2008-01-27,0,0
"3770",2008-01-23,76,115.883065953654
"3771",2008-01-24,51,77.7636363636364
"3772",2008-01-28,26,39.6442067736185
"3773",2009-01-28,22,31.5083267248216
"3774",2009-01-27,54,77.3386201427438
"3775",2009-01-25,0,0
"3776",2009-01-22,30,42.9659000793021
"3777",2009-01-26,33,47.2624900872324
"3778",2009-01-24,32,45.8302934179223
"3779",2009-01-23,23,32.9405233941316
"3780",2011-01-25,41,51.9688311688312
"3781",2011-01-28,44,55.7714285714286
"3782",2011-01-26,35,44.3636363636364
"3783",2011-01-23,47,59.574025974026
"3784",2011-01-24,30,38.025974025974
"3785",2011-01-27,66,83.6571428571429
"3786",2011-01-22,31,39.2935064935065
"3787",2012-01-22,36,42.5795729250604
"3788",2012-01-25,30,35.4829774375504
"3789",2012-01-23,41,48.4934024979855
"3790",2012-01-28,90,106.448932312651
"3791",2012-01-27,44,52.0417002417405
"3792",2012-01-26,79,93.4385072522159
"3793",2012-01-24,45,53.2244661563255
"3794",2013-01-22,55,54.1219533307777
"3795",2013-01-24,45,44.2815981797272
"3796",2013-01-28,77,75.7707346630888
"3797",2013-01-26,67,65.9303795120383
"3798",2013-01-25,63,61.9942374516181
"3799",2013-01-23,78,76.7547701781938
"3800",2013-01-27,34,33.4572075135717
"3801",2014-01-26,25,37.7028575653395
"3802",2014-01-23,40,60.3245721045433
"3803",2014-01-27,45,67.8651436176112
"3804",2014-01-25,25,37.7028575653395
"3805",2014-01-24,27,40.7190861705667
"3806",2014-01-22,53,79.9300580385198
"3807",2014-01-28,39,58.8164578019297
"3808",2015-01-27,88,43.7396449704142
"3809",2015-01-24,35,17.396449704142
"3810",2015-01-28,38,18.887573964497
"3811",2015-01-25,32,15.905325443787
"3812",2015-01-26,38,18.887573964497
"3813",2015-01-23,49,24.3550295857988
"3814",2015-01-22,58,28.8284023668639
"3815",2016-01-26,42,43.3805049247141
"3816",2016-01-25,69,71.2679723763161
"3817",2016-01-23,16,16.5259066379863
"3818",2016-01-27,91,93.9910940035473
"3819",2016-01-24,32,33.0518132759727
"3820",2016-01-28,84,86.7610098494283
"3821",2016-01-22,29,29.9532057813502
"3822",2017-01-23,25,41.4911822717253
"3823",2017-01-26,59,97.9191901612716
"3824",2017-01-28,69,114.515663069962
"3825",2017-01-27,85,141.070019723866
"3826",2017-01-24,31,51.4490660169393
"3827",2017-01-22,55,91.2806009977956
"3828",2017-01-25,66,109.536721197355
"3829",2018-01-28,51,55.9638560437858
"3830",2018-01-27,90,98.759745959622
"3831",2018-01-22,58,63.6451696184231
"3832",2018-01-24,70,76.8131357463727
"3833",2018-01-23,52,57.0611865544483
"3834",2018-01-26,27,29.6279237878866
"3835",2018-01-25,80,87.7864408529974
"3836",2019-01-27,8,23.4440858173533
"3837",2019-01-26,23,67.4017467248908
"3838",2019-01-25,37,108.428896905259
"3839",2019-01-24,27,79.1237896335675
"3840",2019-01-22,27,79.1237896335675
"3841",2019-01-28,31,90.8458325422442
"3842",2019-01-23,31,90.8458325422442
"3843",2004-10-06,0,0
"3844",2004-10-02,51,87.147194559145
"3845",2004-10-03,100,170.876852076755
"3846",2004-10-05,28,47.8455185814914
"3847",2004-10-01,0,0
"3849",2004-10-04,0,0
"3850",2004-09-30,0,0
"3851",2005-10-04,0,0
"3852",2005-10-06,0,0
"3853",2005-10-03,0,0
"3854",2005-10-07,0,0
"3855",2005-10-05,0,0
"3856",2005-10-02,0,0
"3857",2005-10-01,38,17.3160173160173
"3859",2006-10-05,61,47.9232094511445
"3860",2006-10-01,0,0
"3861",2006-10-02,31,24.3544179177947
"3862",2006-10-06,33,25.9256706866847
"3863",2006-10-03,30,23.5687915333497
"3865",2006-10-07,100,78.5626384444991
"3866",2006-10-04,0,0
"3875",2008-10-02,51,97.50213371266
"3876",2008-10-04,46,87.9431009957326
"3877",2008-09-30,37,70.7368421052632
"3878",2008-10-06,0,0
"3879",2008-10-03,97,185.445234708393
"3880",2008-10-01,30,57.3541963015647
"3881",2008-10-05,44,84.1194879089616
"3883",2009-10-06,35,79.0920554854981
"3884",2009-10-03,27,61.0138713745271
"3885",2009-10-01,18,40.6759142496847
"3886",2009-10-05,35,79.0920554854981
"3888",2009-10-07,23,51.9747793190416
"3889",2009-10-02,19,42.9356872635561
"3890",2009-10-04,26,58.7540983606557
"3891",2010-10-05,28,50.1361256544503
"3892",2010-10-01,61,109.225130890052
"3893",2010-10-06,30,53.717277486911
"3894",2010-10-07,42,75.2041884816754
"3895",2010-10-02,67,119.968586387435
"3896",2010-10-03,79,141.455497382199
"3898",2010-10-04,76,136.083769633508
"3899",2011-10-07,33,49.8753373602365
"3900",2011-10-01,31,46.8525896414343
"3901",2011-10-06,63,95.2165531422696
"3902",2011-10-05,37,55.9208327978409
"3903",2011-10-04,31,46.8525896414343
"3905",2011-10-03,51,77.0800668294564
"3906",2011-10-02,32,48.3639635008354
"3907",2012-10-05,39,29.044976635514
"3908",2012-10-04,100,74.4742990654206
"3909",2012-10-02,57,42.4503504672897
"3910",2012-10-03,36,26.8107476635514
"3911",2012-10-01,52,38.7266355140187
"3912",2012-09-30,46,34.2581775700935
"3913",2012-10-06,37,27.5554906542056
"3915",2013-10-03,67,55.289646982619
"3916",2013-10-02,55,45.3870236424485
"3917",2013-10-06,47,38.7852747490014
"3918",2013-10-01,66,54.4644283709382
"3919",2013-10-07,50,41.2609305840441
"3921",2013-10-04,26,21.4556839037029
"3922",2013-10-05,43,35.4844003022779
"3923",2014-10-03,19,35.1420462608202
"3924",2014-10-02,18,33.2924648786718
"3925",2014-10-07,32,59.1866042287498
"3926",2014-10-04,27,49.9386973180077
"3927",2014-10-01,22,40.6907904072655
"3929",2014-10-06,27,49.9386973180077
"3930",2014-10-05,17,31.4428834965233
"3931",2015-10-06,50,37.4273537388609
"3932",2015-10-01,32,23.953506392871
"3933",2015-10-04,28,20.9593180937621
"3934",2015-10-05,72,53.8953893839597
"3936",2015-10-07,53,39.6729949631926
"3937",2015-10-03,84,62.8779542812863
"3938",2015-10-02,37,27.6962417667571
"3939",2016-10-02,71,40.7508038585209
"3940",2016-10-03,43,24.6800643086817
"3941",2016-10-06,34,19.5144694533762
"3942",2016-10-04,42,24.1061093247588
"3943",2016-09-30,35,20.088424437299
"3944",2016-10-01,62,35.5852090032154
"3945",2016-10-05,59,33.8633440514469
"3947",2017-10-01,43,36.7031533575318
"3948",2017-10-07,40,34.1424682395644
"3949",2017-10-06,69,58.8957577132486
"3950",2017-10-04,99,84.502608892922
"3952",2017-10-05,81,69.138498185118
"3953",2017-10-02,26,22.1926043557169
"3954",2017-10-03,53,45.2387704174229
"3955",2018-10-03,70,49.7777777777778
"3956",2018-10-06,49,34.8444444444444
"3957",2018-10-05,64,45.5111111111111
"3958",2018-10-07,24,17.0666666666667
"3959",2018-10-01,57,40.5333333333333
"3961",2018-10-02,39,27.7333333333333
"3962",2018-10-04,76,54.0444444444444
"3963",2019-10-02,71,81.7495327102804
"3964",2019-10-05,86,99.0205607476636
"3965",2019-10-06,43,49.5102803738318
"3966",2019-10-04,55,63.3271028037383
"3967",2019-10-07,62,71.3869158878505
"3968",2019-10-01,43,49.5102803738318
"3970",2019-10-03,82,94.414953271028
"3971",2004-10-11,0,0
"3972",2004-10-07,0,0
"3973",2004-10-12,0,0
"3974",2004-10-13,0,0
"3975",2004-10-10,0,0
"3976",2004-10-09,54,107.017189079879
"3977",2004-10-08,32,63.417593528817
"3978",2005-10-12,0,0
"3979",2005-10-14,0,0
"3980",2005-10-11,30,187.878787878788
"3981",2005-10-08,0,0
"3982",2005-10-09,0,0
"3983",2005-10-13,30,187.878787878788
"3984",2005-10-10,0,0
"3985",2006-10-09,32,253.054393305439
"3986",2006-10-08,0,0
"3987",2006-10-14,0,0
"3988",2006-10-11,0,0
"3989",2006-10-10,0,0
"3990",2006-10-13,0,0
"3991",2006-10-12,0,0
"3992",2007-10-09,17,26.004268032437
"3993",2007-10-13,57,87.190781049936
"3994",2007-10-12,38,58.127187366624
"3995",2007-10-10,0,0
"3996",2007-10-14,0,0
"3997",2007-10-11,35,53.5381988903116
"3998",2007-10-08,18,27.5339308578745
"3999",2008-10-09,59,91.8164210526316
"4000",2008-10-07,39,60.6922105263158
"4001",2008-10-12,0,0
"4002",2008-10-13,31,48.2425263157895
"4003",2008-10-10,42,65.3608421052632
"4004",2008-10-11,71,110.490947368421
"4005",2008-10-08,58,90.2602105263158
"4006",2009-10-14,26,25.1134020618557
"4007",2009-10-11,54,52.1586042823156
"4008",2009-10-12,19,18.3521015067407
"4009",2009-10-08,42,40.5678033306899
"4010",2009-10-13,34,32.8406026962728
"4011",2009-10-10,0,0
"4012",2009-10-09,19,18.3521015067407
"4013",2010-10-10,62,51.9458521152392
"4014",2010-10-12,40,33.5134529775737
"4015",2010-10-14,76,63.67556065739
"4016",2010-10-09,81,67.8647422795867
"4017",2010-10-13,29,24.2972534087409
"4018",2010-10-11,40,33.5134529775737
"4019",2010-10-08,46,38.5404709242098
"4020",2011-10-10,38,51.6334661354582
"4021",2011-10-13,44,59.7861186831621
"4022",2011-10-12,29,39.4044873139023
"4023",2011-10-11,41,55.7097924093101
"4024",2011-10-08,33,44.8395890123716
"4025",2011-10-09,48,65.2212203816314
"4026",2011-10-14,33,44.8395890123716
"4027",2012-10-08,51,36.909333460384
"4028",2012-10-09,32,23.158797465339
"4029",2012-10-10,54,39.0804707227595
"4030",2012-10-12,53,38.3567583019677
"4031",2012-10-11,33,23.8825098861308
"4032",2012-10-13,28,20.2639477821716
"4033",2012-10-07,27,19.5402353613798
"4034",2013-10-10,43,28.9113375796178
"4035",2013-10-12,42,28.2389808917197
"4036",2013-10-13,28,18.8259872611465
"4037",2013-10-14,40,26.8942675159236
"4038",2013-10-09,62,41.6861146496815
"4039",2013-10-11,24,16.1365605095541
"4040",2013-10-08,61,41.0137579617834
"4041",2014-10-10,24,33.438673068529
"4042",2014-10-09,23,32.045395024007
"4043",2014-10-11,15,20.8991706678306
"4044",2014-10-08,15,20.8991706678306
"4045",2014-10-12,28,39.0117852466172
"4046",2014-10-13,24,33.438673068529
"4047",2014-10-14,29,40.4050632911392
"4048",2015-10-11,43,25.6087657106026
"4049",2015-10-14,42,25.0132130196584
"4050",2015-10-13,96,57.1730583306478
"4051",2015-10-10,72,42.8797937479858
"4052",2015-10-12,52,30.9687399291009
"4053",2015-10-08,79,47.0486625845955
"4054",2015-10-09,44,26.2043184015469
"4055",2016-10-11,43,34.9283276450512
"4056",2016-10-10,35,28.4300341296928
"4057",2016-10-07,44,35.740614334471
"4058",2016-10-13,69,56.0477815699659
"4059",2016-10-12,52,42.2389078498294
"4060",2016-10-09,30,24.3686006825939
"4061",2016-10-08,20,16.2457337883959
"4062",2017-10-14,33,40.0837654079437
"4063",2017-10-13,55,66.8062756799061
"4064",2017-10-12,22,26.7225102719624
"4065",2017-10-09,44,53.4450205439249
"4066",2017-10-10,35,42.5130845235766
"4067",2017-10-11,49,59.5183183330072
"4068",2017-10-08,31,37.6544462923107
"4069",2018-10-14,49,56.0741721854305
"4070",2018-10-13,41,46.9192052980132
"4071",2018-10-09,62,70.9509933774834
"4072",2018-10-12,38,43.4860927152318
"4073",2018-10-08,54,61.7960264900662
"4074",2018-10-11,22,25.1761589403974
"4075",2018-10-10,36,41.1973509933775
"4076",2019-10-10,68,56.5017824453223
"4077",2019-10-11,49,40.7145197032469
"4078",2019-10-12,53,44.0381539647365
"4079",2019-10-14,29,24.0963483957992
"4080",2019-10-08,58,48.1926967915984
"4081",2019-10-13,57,47.361788226226
"4082",2019-10-09,74,61.4872338375566
"4083",2004-10-19,0,0
"4084",2004-10-16,0,0
"4085",2004-10-15,31,48.7821146245059
"4086",2004-10-14,29,45.6348814229249
"4087",2004-10-20,28,44.0612648221344
"4088",2004-10-18,0,0
"4089",2004-10-17,0,0
"4090",2005-10-20,0,0
"4091",2005-10-21,32,85.7268335529205
"4092",2005-10-19,0,0
"4093",2005-10-16,47,125.911286780852
"4094",2005-10-15,0,0
"4095",2005-10-18,59,158.058849363197
"4096",2005-10-17,0,0
"4097",2006-10-17,30,50.8927461783835
"4098",2006-10-16,30,50.8927461783835
"4099",2006-10-21,0,0
"4100",2006-10-20,66,111.964041592444
"4101",2006-10-18,45,76.3391192675753
"4102",2006-10-19,31,52.5891710509963
"4103",2006-10-15,0,0
"4104",2007-10-20,27,75.7500708951697
"4105",2007-10-18,26,72.9445127138671
"4106",2007-10-16,0,0
"4107",2007-10-19,0,0
"4108",2007-10-15,52,145.889025427734
"4109",2007-10-21,27,75.7500708951697
"4110",2007-10-17,17,47.6944890821439
"4111",2008-10-16,50,68.9164086687307
"4112",2008-10-19,44,60.646439628483
"4113",2008-10-20,59,81.3213622291022
"4114",2008-10-17,0,0
"4115",2008-10-18,46,63.4030959752322
"4116",2008-10-14,29,39.9715170278638
"4117",2008-10-15,44,60.646439628483
"4118",2009-10-18,52,80.64
"4119",2009-10-19,35,54.2769230769231
"4120",2009-10-15,17,26.3630769230769
"4121",2009-10-20,26,40.32
"4122",2009-10-21,17,26.3630769230769
"4123",2009-10-16,0,0
"4124",2009-10-17,53,82.1907692307692
"4125",2010-10-17,60,60.6485390981253
"4126",2010-10-21,57,57.6161121432191
"4127",2010-10-16,40,40.4323593987502
"4128",2010-10-20,38,38.4107414288127
"4129",2010-10-18,47,47.5080222935315
"4130",2010-10-15,31,31.3350785340314
"4131",2010-10-19,37,37.399932443844
"4132",2011-10-17,56,53.8879625268892
"4133",2011-10-18,46,44.265112075659
"4134",2011-10-16,47,45.227397120782
"4135",2011-10-15,36,34.6422616244288
"4136",2011-10-20,38,36.5668317146748
"4137",2011-10-21,53,51.0011073915202
"4138",2011-10-19,37,35.6045466695518
"4139",2012-10-18,43,29.0798597584729
"4140",2012-10-15,43,29.0798597584729
"4141",2012-10-17,54,36.5188936501753
"4142",2012-10-14,44,29.7561355668095
"4143",2012-10-16,42,28.4035839501363
"4144",2012-10-20,54,36.5188936501753
"4145",2012-10-19,60,40.5765485001948
"4146",2013-10-21,100,73.2148843446195
"4147",2013-10-18,35,25.6252095206168
"4148",2013-10-16,78,57.1076097888032
"4149",2013-10-17,45,32.9466979550788
"4150",2013-10-15,49,35.8752933288636
"4151",2013-10-20,52,38.0717398592021
"4152",2013-10-19,21,15.3751257123701
"4153",2014-10-17,25,36.4923989618094
"4154",2014-10-20,40,58.3878383388951
"4155",2014-10-18,12,17.5163515016685
"4156",2014-10-15,15,21.8954393770857
"4157",2014-10-19,19,27.7342232109752
"4158",2014-10-21,22,32.1133110863923
"4159",2014-10-16,22,32.1133110863923
"4160",2015-10-16,37,22.8026412325752
"4161",2015-10-15,75,46.2215700660308
"4162",2015-10-21,63,38.8261188554659
"4163",2015-10-18,27,16.6397652237711
"4164",2015-10-17,84,51.7681584739545
"4165",2015-10-20,41,25.2677916360968
"4166",2015-10-19,49,30.1980924431401
"4167",2016-10-15,42,41.4904214559387
"4168",2016-10-18,34,33.5874840357599
"4169",2016-10-19,61,60.2598978288634
"4170",2016-10-17,34,33.5874840357599
"4171",2016-10-16,20,19.757343550447
"4172",2016-10-20,34,33.5874840357599
"4173",2016-10-14,36,35.5632183908046
"4174",2017-10-20,35,42.2188084424259
"4175",2017-10-17,40,48.2500667913438
"4176",2017-10-18,22,26.5375367352391
"4177",2017-10-19,27,32.5687950841571
"4178",2017-10-21,28,33.7750467539407
"4179",2017-10-16,18,21.7125300561047
"4180",2017-10-15,27,32.5687950841571
"4181",2018-10-20,64,54.169837587007
"4182",2018-10-17,72,60.9410672853828
"4183",2018-10-18,79,66.8658932714617
"4184",2018-10-19,56,47.3986078886311
"4185",2018-10-16,54,45.7058004640371
"4186",2018-10-15,47,39.7809744779582
"4187",2018-10-21,59,49.937819025522
"4188",2019-10-20,50,39.6059611012882
"4189",2019-10-17,51,40.398080323314
"4190",2019-10-18,93,73.667087648396
"4191",2019-10-21,70,55.4483455418035
"4192",2019-10-16,39,30.8926496590048
"4193",2019-10-19,46,36.4374842131851
"4194",2019-10-15,58,45.9429148774943
"4195",2004-10-27,0,0
"4196",2004-10-23,50,188.422887612797
"4197",2004-10-26,28,105.516817063167
"4198",2004-10-21,0,0
"4199",2004-10-22,0,0
"4200",2004-10-25,28,105.516817063167
"4201",2004-10-24,0,0
"4202",2005-10-25,0,0
"4203",2005-10-24,58,112.750142938822
"4204",2005-10-28,0,0
"4205",2005-10-26,0,0
"4206",2005-10-27,0,0
"4207",2005-10-22,0,0
"4208",2005-10-23,48,93.3104631217839
"4209",2006-10-27,43,57.0591751344889
"4210",2006-10-25,29,38.4817692767484
"4211",2006-10-23,30,39.8087268380155
"4212",2006-10-22,0,0
"4213",2006-10-24,0,0
"4214",2006-10-28,0,0
"4215",2006-10-26,45,59.7130902570233
"4216",2007-10-24,51,121.850519173435
"4217",2007-10-28,27,64.5090983859361
"4218",2007-10-23,33,78.8444535828107
"4219",2007-10-22,34,81.2336794489565
"4220",2007-10-25,52,124.239745039581
"4221",2007-10-26,37,88.4013570473938
"4222",2007-10-27,40,95.5690346458312
"4223",2008-10-22,0,0
"4224",2008-10-25,45,35.4779208082125
"4225",2008-10-26,67,52.8226820922275
"4226",2008-10-23,30,23.651947205475
"4227",2008-10-27,88,69.37904513606
"4228",2008-10-24,64,50.45748737168
"4229",2008-10-21,29,22.8635489652925
"4230",2009-10-22,17,19.2230769230769
"4231",2009-10-28,17,19.2230769230769
"4232",2009-10-25,26,29.4
"4233",2009-10-24,39,44.1
"4234",2009-10-27,25,28.2692307692308
"4235",2009-10-26,17,19.2230769230769
"4236",2009-10-23,19,21.4846153846154
"4237",2010-10-23,79,40.4230299583494
"4238",2010-10-24,39,19.955673017413
"4239",2010-10-25,47,24.0491444056003
"4240",2010-10-28,29,14.8388337821789
"4241",2010-10-27,28,14.3271498586555
"4242",2010-10-26,46,23.5374604820768
"4243",2010-10-22,45,23.0257765585534
"4244",2011-10-24,49,41.7413980441869
"4245",2011-10-26,46,39.1858022455632
"4246",2011-10-23,24,20.4447663889895
"4247",2011-10-28,33,28.1115537848606
"4248",2011-10-27,19,16.18544005795
"4249",2011-10-22,49,41.7413980441869
"4250",2011-10-25,55,46.8525896414343
"4251",2012-10-27,27,17.8721252257676
"4252",2012-10-26,37,24.4914308649408
"4253",2012-10-25,42,27.8010836845274
"4254",2012-10-23,61,40.3777643989564
"4255",2012-10-21,53,35.0823198876179
"4256",2012-10-22,57,37.7300421432872
"4257",2012-10-24,53,35.0823198876179
"4258",2013-10-28,49,51.7409346030144
"4259",2013-10-25,26,27.454373462824
"4260",2013-10-23,33,34.8459355489689
"4261",2013-10-27,48,50.6849971621366
"4262",2013-10-22,60,63.3562464526707
"4263",2013-10-26,53,55.9646843665258
"4264",2013-10-24,34,35.9018729898468
"4265",2014-10-25,16,28.7436846548477
"4266",2014-10-27,23,41.3190466913436
"4267",2014-10-24,12,21.5577634911358
"4268",2014-10-26,35,62.8768101824794
"4269",2014-10-23,27,48.5049678550555
"4270",2014-10-28,38,68.2662510552633
"4271",2014-10-22,26,46.7084875641275
"4272",2015-10-23,51,43.1884522854852
"4273",2015-10-25,36,30.485966319166
"4274",2015-10-28,41,34.7201283079391
"4275",2015-10-27,48,40.6479550922213
"4276",2015-10-24,27,22.8644747393745
"4277",2015-10-22,49,41.4947874899759
"4278",2015-10-26,49,41.4947874899759
"4279",2016-10-21,36,34.4594594594595
"4280",2016-10-25,34,32.5450450450451
"4281",2016-10-22,21,20.1013513513514
"4282",2016-10-23,41,39.2454954954955
"4283",2016-10-27,51,48.8175675675676
"4284",2016-10-24,42,40.2027027027027
"4285",2016-10-26,34,32.5450450450451
"4286",2017-10-26,49,44.5105021728633
"4287",2017-10-27,42,38.1518590053114
"4288",2017-10-24,44,39.9686141960406
"4289",2017-10-25,49,44.5105021728633
"4290",2017-10-23,53,48.1440125543216
"4291",2017-10-28,48,43.6021245774988
